x	y	a	r
2012	2500	0	0
2507	2500	4	0
2507	2500	2	0
2507	2995	4	0
2507	2995	2	0
2507	3482	4	0
2507	3482	0	0
3011	3482	3	0
3011	2980	4	0
3011	2980	3	0
3011	2488	0	0
3515	2488	1	300
3007	2488	3	0
3007	1988	4	300
3007	1988	3	300
3007	1490	1	0
2514	1490	4	0
2514	1490	3	0
2514	988	0	0
3011	988	2	0
3011	1485	4	0
3011	1485	0	0
3514	1485	2	0
3514	1977	0	0
4002	1977	0	0
4505	1977	1	0
4012	1977	3	0
4012	1464	2	0
4012	1963	0	0
4513	1963	4	0
4513	1963	1	0
4023	1963	3	0
4023	1468	2	0
4023	1969	4	0
4023	1969	1	0
3527	1969	3	0
3527	1460	0	0
4023	1460	0	0
4528	1460	2	0
4528	1954	0	0
5039	1954	3	0
5039	1456	1	0
4554	1456	4	0
4554	1456	4	0
4554	1456	0	0
5051	1456	0	0
5551	1456	4	0
5551	1456	1	0
5058	1456	2	0
5058	1959	0	0
5565	1959	1	0
5074	1959	2	0
5074	2464	0	0
5574	2464	4	0
5574	2464	2	0
5574	2963	3	0
5574	2475	2	0
5574	2974	2	0
5574	3474	3	0
5574	2979	2	0
5574	3469	1	0
5074	3469	1	300
4585	3469	3	300
4585	2983	2	0
4585	3470	1	300
4084	3470	4	0
4084	3470	3	0
4084	2964	4	300
4084	2964	4	300
4084	2964	2	300
4084	3473	3	0
4084	2988	1	300
3603	2988	4	0
3603	2988	0	0
4096	2988	1	300
3611	2988	0	0
4103	2988	2	300
4103	3475	2	0
4103	3975	2	0
4103	4469	2	0
4103	4956	1	0
3607	4956	3	0
3607	4456	0	0
4098	4456	4	0
4098	4456	1	0
3603	4456	3	0
3603	3954	4	0
3603	3954	1	0
3108	3954	3	0
3108	3454	3	0
3108	2957	4	0
3108	2957	2	0
3108	3457	1	0
2608	3457	2	0
2608	3950	0	0
3098	3950	3	0
3098	3460	4	0
3098	3460	0	0
3595	3460	4	0
3595	3460	0	0
4080	3460	4	0
4080	3460	0	0
4589	3460	1	300
4096	3460	4	0
4096	3460	0	0
4592	3460	4	300
