x	y	a	r
5150	3418	1	0
4656	3418	0	0
5155	3418	2	0
5155	3911	2	0
5155	4409	0	0
5647	4409	2	0
5647	4904	0	0
6147	4904	3	600
6147	4412	2	0
6147	4908	0	600
6642	4908	1	0
6139	4908	0	600
6638	4908	3	0
6638	4409	0	0
7128	4409	4	0
7128	4409	1	0
6642	4409	1	0
6154	4409	4	0
6154	4409	0	0
6657	4409	1	0
6159	4409	2	0
6159	4917	4	600
6159	4917	4	600
6159	4917	3	600
6159	4425	1	0
5667	4425	0	0
6158	4425	2	0
6158	4920	0	600
6660	4920	2	0
6660	5416	0	0
7153	5416	4	0
7153	5416	1	0
6653	5416	3	0
6653	4926	4	0
6653	4926	4	0
6653	4926	1	0
6161	4926	3	600
6161	4434	0	0
6658	4434	0	0
7146	4434	0	0
7660	4434	3	0
7660	3939	2	100
7660	4438	4	0
7660	4438	4	0
7660	4438	1	0
7154	4438	2	0
7154	4934	4	0
7154	4934	1	0
6662	4934	1	0
6155	4934	4	600
6155	4934	1	600
5654	4934	0	0
6142	4934	4	600
6142	4934	3	600
6142	4442	3	0
6142	3937	0	0
6638	3937	1	0
6139	3937	2	0
6139	4423	3	0
6139	3935	3	0
6139	3433	3	500
6139	2938	0	100
6636	2938	0	0
7127	2938	3	0
7127	2433	3	0
7127	1940	3	0
7127	1442	4	0
7127	1442	3	0
7127	932	0	0
7631	932	4	0
7631	932	4	0
7631	932	3	0
7631	447	1	-100
7150	447	0	0
7633	447	4	-100
7633	447	4	-100
7633	447	0	-100
8123	447	2	0
8123	948	3	500
8123	441	2	0
8123	932	2	500
8123	1422	4	0
8123	1422	3	0
8123	924	2	500
8123	1406	0	0
8623	1406	2	0
8623	1915	2	0
8623	2414	1	0
8124	2414	0	0
8618	2414	1	0
8109	2414	1	0
7605	2414	1	0
7111	2414	1	0
6620	2414	2	0
6620	2911	0	0
7118	2911	4	0
7118	2911	3	0
7118	2429	2	0
7118	2926	2	0
7118	3436	4	0
7118	3436	3	0
7118	2937	3	0
7118	2439	1	0
6615	2439	0	0
7104	2439	1	0
6617	2439	4	0
6617	2439	3	0
6617	1960	1	0
6104	1960	4	0
6104	1960	2	0
6104	2457	1	0
5604	2457	0	0
6108	2457	4	0
6108	2457	3	0
6108	1953	1	0
5613	1953	3	-500
5613	1459	0	-100
6111	1459	4	0
6111	1459	1	0
5612	1459	2	-100
5612	1956	4	-500
5612	1956	0	-500
6114	1956	1	0
5619	1956	4	-500
5619	1956	3	-500
5619	1461	1	-100
